workerId,comment,answer,race,age,gender,politic
LOC4oWpD,88,1,Black,51,Female,Democrat
LOC4oWpD,98,1,Black,51,Female,Democrat
LOC4oWpD,65,-1,Black,51,Female,Democrat
LOC4oWpD,93,1,Black,51,Female,Democrat
LOC4oWpD,32,1,Black,51,Female,Democrat
LOC4oWpD,40,1,Black,51,Female,Democrat
LOC4oWpD,87,1,Black,51,Female,Democrat
LOC4oWpD,56,1,Black,51,Female,Democrat
LOC4oWpD,58,1,Black,51,Female,Democrat
LOC4oWpD,23,1,Black,51,Female,Democrat
LOC4oWpD,10,-1,Black,51,Female,Democrat
LOC4oWpD,100,1,Black,51,Female,Democrat
QZ6k0QkT,2,-1,Black,27,Female,Democrat
QZ6k0QkT,107,1,Black,27,Female,Democrat
QZ6k0QkT,80,1,Black,27,Female,Democrat
QZ6k0QkT,30,1,Black,27,Female,Democrat
QZ6k0QkT,50,1,Black,27,Female,Democrat
QZ6k0QkT,64,-1,Black,27,Female,Democrat
QZ6k0QkT,8,-1,Black,27,Female,Democrat
QZ6k0QkT,15,-1,Black,27,Female,Democrat
QZ6k0QkT,47,1,Black,27,Female,Democrat
QZ6k0QkT,94,-1,Black,27,Female,Democrat
QZ6k0QkT,81,-1,Black,27,Female,Democrat
QZ6k0QkT,115,1,Black,27,Female,Democrat
QZ6k0QkT,73,-1,Black,27,Female,Democrat
QZ6k0QkT,20,-1,Black,27,Female,Democrat
QZ6k0QkT,13,1,Black,27,Female,Democrat
QZ6k0QkT,59,1,Black,27,Female,Democrat
QZ6k0QkT,46,1,Black,27,Female,Democrat
QZ6k0QkT,95,1,Black,27,Female,Democrat
QZ6k0QkT,116,1,Black,27,Female,Democrat
QZ6k0QkT,77,1,Black,27,Female,Democrat
QZ6k0QkT,22,-1,Black,27,Female,Democrat
QZ6k0QkT,106,1,Black,27,Female,Democrat
QZ6k0QkT,31,1,Black,27,Female,Democrat
QZ6k0QkT,65,-1,Black,27,Female,Democrat
P3gJ6oAA,84,-1,White,35,Female,Democrat
P3gJ6oAA,64,-1,White,35,Female,Democrat
P3gJ6oAA,29,1,White,35,Female,Democrat
P3gJ6oAA,38,1,White,35,Female,Democrat
P3gJ6oAA,96,-1,White,35,Female,Democrat
P3gJ6oAA,70,1,White,35,Female,Democrat
P3gJ6oAA,10,1,White,35,Female,Democrat
P3gJ6oAA,116,1,White,35,Female,Democrat
P3gJ6oAA,99,1,White,35,Female,Democrat
P3gJ6oAA,119,1,White,35,Female,Democrat
P3gJ6oAA,68,1,White,35,Female,Democrat
P3gJ6oAA,31,1,White,35,Female,Democrat
P3gJ6oAA,8,-1,White,35,Female,Democrat
P3gJ6oAA,21,1,White,35,Female,Democrat
P3gJ6oAA,46,1,White,35,Female,Democrat
P3gJ6oAA,108,1,White,35,Female,Democrat
P3gJ6oAA,58,1,White,35,Female,Democrat
P3gJ6oAA,42,1,White,35,Female,Democrat
P3gJ6oAA,76,1,White,35,Female,Democrat
P3gJ6oAA,100,1,White,35,Female,Democrat
P3gJ6oAA,87,1,White,35,Female,Democrat
P3gJ6oAA,2,-1,White,35,Female,Democrat
P3gJ6oAA,51,1,White,35,Female,Democrat
P3gJ6oAA,11,1,White,35,Female,Democrat
KUb72bqo,46,1,White,29,Female,Democrat
KUb72bqo,39,1,White,29,Female,Democrat
KUb72bqo,2,-1,White,29,Female,Democrat
KUb72bqo,1,-1,White,29,Female,Democrat
KUb72bqo,27,-1,White,29,Female,Democrat
KUb72bqo,94,-1,White,29,Female,Democrat
KUb72bqo,20,-1,White,29,Female,Democrat
KUb72bqo,83,1,White,29,Female,Democrat
KUb72bqo,114,1,White,29,Female,Democrat
KUb72bqo,55,1,White,29,Female,Democrat
KUb72bqo,43,1,White,29,Female,Democrat
KUb72bqo,66,-1,White,29,Female,Democrat
KUb72bqo,51,1,White,29,Female,Democrat
KUb72bqo,61,-1,White,29,Female,Democrat
KUb72bqo,107,1,White,29,Female,Democrat
KUb72bqo,13,-1,White,29,Female,Democrat
KUb72bqo,70,-1,White,29,Female,Democrat
KUb72bqo,38,1,White,29,Female,Democrat
KUb72bqo,92,-1,White,29,Female,Democrat
KUb72bqo,79,-1,White,29,Female,Democrat
KUb72bqo,12,-1,White,29,Female,Democrat
KUb72bqo,110,1,White,29,Female,Democrat
KUb72bqo,89,-1,White,29,Female,Democrat
KUb72bqo,101,1,White,29,Female,Democrat
QKsqvK1m,66,-1,White,38,Female,Independent
QKsqvK1m,67,-1,White,38,Female,Independent
QKsqvK1m,11,1,White,38,Female,Independent
QKsqvK1m,32,1,White,38,Female,Independent
QKsqvK1m,74,-1,White,38,Female,Independent
QKsqvK1m,51,1,White,38,Female,Independent
QKsqvK1m,1,1,White,38,Female,Independent
QKsqvK1m,115,1,White,38,Female,Independent
QKsqvK1m,109,1,White,38,Female,Independent
QKsqvK1m,100,1,White,38,Female,Independent
QKsqvK1m,42,1,White,38,Female,Independent
QKsqvK1m,86,1,White,38,Female,Independent
QKsqvK1m,40,1,White,38,Female,Independent
QKsqvK1m,111,-1,White,38,Female,Independent
QKsqvK1m,88,1,White,38,Female,Independent
QKsqvK1m,21,1,White,38,Female,Independent
QKsqvK1m,93,1,White,38,Female,Independent
QKsqvK1m,3,-1,White,38,Female,Independent
QKsqvK1m,96,1,White,38,Female,Independent
QKsqvK1m,36,1,White,38,Female,Independent
QKsqvK1m,71,-1,White,38,Female,Independent
QKsqvK1m,10,-1,White,38,Female,Independent
QKsqvK1m,58,1,White,38,Female,Independent
QKsqvK1m,23,1,White,38,Female,Independent
LYIKgLss,10,-1,White,54,Female,Independent
LYIKgLss,61,-1,White,54,Female,Independent
LYIKgLss,1,-1,White,54,Female,Independent
LYIKgLss,67,-1,White,54,Female,Independent
LYIKgLss,11,1,White,54,Female,Independent
LYIKgLss,78,-1,White,54,Female,Independent
LYIKgLss,71,1,White,54,Female,Independent
LYIKgLss,49,1,White,54,Female,Independent
LYIKgLss,3,1,White,54,Female,Independent
LYIKgLss,27,-1,White,54,Female,Independent
LYIKgLss,57,1,White,54,Female,Independent
LYIKgLss,37,1,White,54,Female,Independent
LYIKgLss,38,1,White,54,Female,Independent
LYIKgLss,24,1,White,54,Female,Independent
LYIKgLss,44,1,White,54,Female,Independent
LYIKgLss,56,1,White,54,Female,Independent
LYIKgLss,115,1,White,54,Female,Independent
LYIKgLss,91,1,White,54,Female,Independent
LYIKgLss,103,-1,White,54,Female,Independent
LYIKgLss,109,-1,White,54,Female,Independent
LYIKgLss,82,-1,White,54,Female,Independent
LYIKgLss,116,1,White,54,Female,Independent
LYIKgLss,92,1,White,54,Female,Independent
LYIKgLss,85,1,White,54,Female,Independent
kOwM3phQ,55,1,White,30,Female,Democrat
kOwM3phQ,14,-1,White,30,Female,Democrat
kOwM3phQ,93,-1,White,30,Female,Democrat
kOwM3phQ,62,-1,White,30,Female,Democrat
kOwM3phQ,102,1,White,30,Female,Democrat
kOwM3phQ,50,1,White,30,Female,Democrat
kOwM3phQ,98,1,White,30,Female,Democrat
kOwM3phQ,10,-1,White,30,Female,Democrat
kOwM3phQ,37,1,White,30,Female,Democrat
kOwM3phQ,118,1,White,30,Female,Democrat
kOwM3phQ,34,1,White,30,Female,Democrat
kOwM3phQ,40,1,White,30,Female,Democrat
kOwM3phQ,78,-1,White,30,Female,Democrat
kOwM3phQ,4,-1,White,30,Female,Democrat
kOwM3phQ,26,1,White,30,Female,Democrat
kOwM3phQ,83,-1,White,30,Female,Democrat
kOwM3phQ,0,-1,White,30,Female,Democrat
kOwM3phQ,20,-1,White,30,Female,Democrat
kOwM3phQ,69,-1,White,30,Female,Democrat
kOwM3phQ,43,1,White,30,Female,Democrat
kOwM3phQ,105,1,White,30,Female,Democrat
kOwM3phQ,113,1,White,30,Female,Democrat
kOwM3phQ,77,-1,White,30,Female,Democrat
kOwM3phQ,81,-1,White,30,Female,Democrat
XQXpmVMn,38,1,White,49,Female,Democrat
XQXpmVMn,105,1,White,49,Female,Democrat
XQXpmVMn,33,1,White,49,Female,Democrat
XQXpmVMn,26,1,White,49,Female,Democrat
XQXpmVMn,86,1,White,49,Female,Democrat
XQXpmVMn,40,1,White,49,Female,Democrat
XQXpmVMn,41,1,White,49,Female,Democrat
XQXpmVMn,107,1,White,49,Female,Democrat
XQXpmVMn,9,-1,White,49,Female,Democrat
XQXpmVMn,69,1,White,49,Female,Democrat
XQXpmVMn,113,1,White,49,Female,Democrat
XQXpmVMn,61,-1,White,49,Female,Democrat
XQXpmVMn,0,-1,White,49,Female,Democrat
XQXpmVMn,12,-1,White,49,Female,Democrat
XQXpmVMn,93,1,White,49,Female,Democrat
XQXpmVMn,18,-1,White,49,Female,Democrat
XQXpmVMn,27,-1,White,49,Female,Democrat
XQXpmVMn,110,1,White,49,Female,Democrat
XQXpmVMn,56,1,White,49,Female,Democrat
XQXpmVMn,94,-1,White,49,Female,Democrat
XQXpmVMn,53,1,White,49,Female,Democrat
XQXpmVMn,70,1,White,49,Female,Democrat
XQXpmVMn,71,-1,White,49,Female,Democrat
XQXpmVMn,85,-1,White,49,Female,Democrat
rbvh2jPV,20,-1,White,61,Female,Democrat
rbvh2jPV,48,1,White,61,Female,Democrat
rbvh2jPV,88,-1,White,61,Female,Democrat
rbvh2jPV,96,-1,White,61,Female,Democrat
rbvh2jPV,84,-1,White,61,Female,Democrat
rbvh2jPV,105,1,White,61,Female,Democrat
rbvh2jPV,111,1,White,61,Female,Democrat
rbvh2jPV,15,-1,White,61,Female,Democrat
rbvh2jPV,3,-1,White,61,Female,Democrat
rbvh2jPV,44,1,White,61,Female,Democrat
rbvh2jPV,50,-1,White,61,Female,Democrat
rbvh2jPV,22,-1,White,61,Female,Democrat
rbvh2jPV,119,1,White,61,Female,Democrat
rbvh2jPV,33,1,White,61,Female,Democrat
rbvh2jPV,69,1,White,61,Female,Democrat
rbvh2jPV,104,1,White,61,Female,Democrat
rbvh2jPV,73,-1,White,61,Female,Democrat
rbvh2jPV,36,1,White,61,Female,Democrat
rbvh2jPV,72,-1,White,61,Female,Democrat
rbvh2jPV,13,-1,White,61,Female,Democrat
rbvh2jPV,92,-1,White,61,Female,Democrat
rbvh2jPV,56,1,White,61,Female,Democrat
rbvh2jPV,2,-1,White,61,Female,Democrat
rbvh2jPV,64,-1,White,61,Female,Democrat
klDkqiVe,64,-1,White,48,Female,Democrat
klDkqiVe,108,1,White,48,Female,Democrat
klDkqiVe,70,1,White,48,Female,Democrat
klDkqiVe,90,1,White,48,Female,Democrat
klDkqiVe,81,1,White,48,Female,Democrat
klDkqiVe,54,1,White,48,Female,Democrat
klDkqiVe,37,1,White,48,Female,Democrat
klDkqiVe,82,1,White,48,Female,Democrat
klDkqiVe,2,-1,White,48,Female,Democrat
klDkqiVe,99,1,White,48,Female,Democrat
klDkqiVe,57,1,White,48,Female,Democrat
klDkqiVe,35,1,White,48,Female,Democrat
klDkqiVe,44,1,White,48,Female,Democrat
klDkqiVe,42,1,White,48,Female,Democrat
klDkqiVe,6,-1,White,48,Female,Democrat
klDkqiVe,69,1,White,48,Female,Democrat
klDkqiVe,21,1,White,48,Female,Democrat
klDkqiVe,119,1,White,48,Female,Democrat
klDkqiVe,79,-1,White,48,Female,Democrat
klDkqiVe,111,1,White,48,Female,Democrat
klDkqiVe,16,-1,White,48,Female,Democrat
klDkqiVe,23,1,White,48,Female,Democrat
klDkqiVe,104,1,White,48,Female,Democrat
klDkqiVe,15,-1,White,48,Female,Democrat
ELuD6G7A,22,1,White,35,Female,Democrat
ELuD6G7A,31,1,White,35,Female,Democrat
ELuD6G7A,65,-1,White,35,Female,Democrat
ELuD6G7A,14,-1,White,35,Female,Democrat
ELuD6G7A,104,1,White,35,Female,Democrat
ELuD6G7A,87,1,White,35,Female,Democrat
ELuD6G7A,78,1,White,35,Female,Democrat
ELuD6G7A,111,1,White,35,Female,Democrat
ELuD6G7A,48,1,White,35,Female,Democrat
ELuD6G7A,110,1,White,35,Female,Democrat
ELuD6G7A,91,1,White,35,Female,Democrat
ELuD6G7A,13,1,White,35,Female,Democrat
ELuD6G7A,101,1,White,35,Female,Democrat
ELuD6G7A,8,-1,White,35,Female,Democrat
ELuD6G7A,55,1,White,35,Female,Democrat
ELuD6G7A,9,-1,White,35,Female,Democrat
ELuD6G7A,95,1,White,35,Female,Democrat
ELuD6G7A,40,1,White,35,Female,Democrat
ELuD6G7A,68,1,White,35,Female,Democrat
ELuD6G7A,29,1,White,35,Female,Democrat
ELuD6G7A,83,1,White,35,Female,Democrat
ELuD6G7A,59,1,White,35,Female,Democrat
ELuD6G7A,70,1,White,35,Female,Democrat
ELuD6G7A,36,1,White,35,Female,Democrat
zUI7UpJW,10,1,White,63,Female,Independent
zUI7UpJW,89,1,White,63,Female,Independent
zUI7UpJW,75,1,White,63,Female,Independent
zUI7UpJW,119,1,White,63,Female,Independent
zUI7UpJW,99,1,White,63,Female,Independent
zUI7UpJW,16,-1,White,63,Female,Independent
zUI7UpJW,24,1,White,63,Female,Independent
zUI7UpJW,51,1,White,63,Female,Independent
zUI7UpJW,58,1,White,63,Female,Independent
zUI7UpJW,1,-1,White,63,Female,Independent
zUI7UpJW,84,1,White,63,Female,Independent
zUI7UpJW,64,-1,White,63,Female,Independent
zUI7UpJW,109,1,White,63,Female,Independent
zUI7UpJW,0,-1,White,63,Female,Independent
zUI7UpJW,115,1,White,63,Female,Independent
zUI7UpJW,104,1,White,63,Female,Independent
zUI7UpJW,47,1,White,63,Female,Independent
zUI7UpJW,36,1,White,63,Female,Independent
zUI7UpJW,78,1,White,63,Female,Independent
zUI7UpJW,48,1,White,63,Female,Independent
zUI7UpJW,21,1,White,63,Female,Independent
zUI7UpJW,92,1,White,63,Female,Independent
zUI7UpJW,38,1,White,63,Female,Independent
zUI7UpJW,63,-1,White,63,Female,Independent
Hhw6ZDa2,95,1,White,31,Female,Independent
Hhw6ZDa2,32,1,White,31,Female,Independent
Hhw6ZDa2,34,1,White,31,Female,Independent
Hhw6ZDa2,63,-1,White,31,Female,Independent
Hhw6ZDa2,6,-1,White,31,Female,Independent
Hhw6ZDa2,110,1,White,31,Female,Independent
Hhw6ZDa2,53,1,White,31,Female,Independent
Hhw6ZDa2,82,1,White,31,Female,Independent
Hhw6ZDa2,44,1,White,31,Female,Independent
Hhw6ZDa2,17,1,White,31,Female,Independent
Hhw6ZDa2,22,1,White,31,Female,Independent
Hhw6ZDa2,29,1,White,31,Female,Independent
Hhw6ZDa2,3,-1,White,31,Female,Independent
Hhw6ZDa2,14,-1,White,31,Female,Independent
Hhw6ZDa2,114,1,White,31,Female,Independent
Hhw6ZDa2,100,1,White,31,Female,Independent
Hhw6ZDa2,98,1,White,31,Female,Independent
Hhw6ZDa2,47,1,White,31,Female,Independent
Hhw6ZDa2,87,1,White,31,Female,Independent
Hhw6ZDa2,103,1,White,31,Female,Independent
Hhw6ZDa2,52,1,White,31,Female,Independent
Hhw6ZDa2,70,1,White,31,Female,Independent
Hhw6ZDa2,75,1,White,31,Female,Independent
Hhw6ZDa2,61,-1,White,31,Female,Independent
ScqZA6M2,26,1,White,49,Female,Independent
ScqZA6M2,24,1,White,49,Female,Independent
ScqZA6M2,101,1,White,49,Female,Independent
ScqZA6M2,93,1,White,49,Female,Independent
ScqZA6M2,46,1,White,49,Female,Independent
ScqZA6M2,2,-1,White,49,Female,Independent
ScqZA6M2,12,-1,White,49,Female,Independent
ScqZA6M2,95,-1,White,49,Female,Independent
ScqZA6M2,33,1,White,49,Female,Independent
ScqZA6M2,5,-1,White,49,Female,Independent
ScqZA6M2,77,-1,White,49,Female,Independent
ScqZA6M2,13,1,White,49,Female,Independent
ScqZA6M2,83,-1,White,49,Female,Independent
ScqZA6M2,62,-1,White,49,Female,Independent
ScqZA6M2,41,1,White,49,Female,Independent
ScqZA6M2,31,1,White,49,Female,Independent
ScqZA6M2,103,1,White,49,Female,Independent
ScqZA6M2,54,1,White,49,Female,Independent
ScqZA6M2,75,1,White,49,Female,Independent
ScqZA6M2,82,-1,White,49,Female,Independent
ScqZA6M2,61,-1,White,49,Female,Independent
ScqZA6M2,111,1,White,49,Female,Independent
ScqZA6M2,117,1,White,49,Female,Independent
ScqZA6M2,55,1,White,49,Female,Independent
32veQTtM,55,1,White,36,Female,Democrat
32veQTtM,90,-1,White,36,Female,Democrat
32veQTtM,114,1,White,36,Female,Democrat
32veQTtM,46,1,White,36,Female,Democrat
32veQTtM,19,-1,White,36,Female,Democrat
32veQTtM,15,-1,White,36,Female,Democrat
32veQTtM,86,1,White,36,Female,Democrat
32veQTtM,72,-1,White,36,Female,Democrat
32veQTtM,85,-1,White,36,Female,Democrat
32veQTtM,30,1,White,36,Female,Democrat
32veQTtM,92,1,White,36,Female,Democrat
32veQTtM,115,1,White,36,Female,Democrat
32veQTtM,106,1,White,36,Female,Democrat
32veQTtM,102,1,White,36,Female,Democrat
32veQTtM,47,1,White,36,Female,Democrat
32veQTtM,21,-1,White,36,Female,Democrat
32veQTtM,2,-1,White,36,Female,Democrat
32veQTtM,20,-1,White,36,Female,Democrat
32veQTtM,69,-1,White,36,Female,Democrat
32veQTtM,62,-1,White,36,Female,Democrat
32veQTtM,36,1,White,36,Female,Democrat
32veQTtM,74,-1,White,36,Female,Democrat
32veQTtM,54,1,White,36,Female,Democrat
32veQTtM,0,-1,White,36,Female,Democrat
N8mBJ8ZO,68,1,Black,40,Female,Democrat
N8mBJ8ZO,15,-1,Black,40,Female,Democrat
N8mBJ8ZO,45,1,Black,40,Female,Democrat
N8mBJ8ZO,99,1,Black,40,Female,Democrat
N8mBJ8ZO,100,1,Black,40,Female,Democrat
N8mBJ8ZO,81,-1,Black,40,Female,Democrat
N8mBJ8ZO,20,-1,Black,40,Female,Democrat
N8mBJ8ZO,52,1,Black,40,Female,Democrat
N8mBJ8ZO,97,1,Black,40,Female,Democrat
N8mBJ8ZO,13,1,Black,40,Female,Democrat
N8mBJ8ZO,83,-1,Black,40,Female,Democrat
N8mBJ8ZO,3,-1,Black,40,Female,Democrat
N8mBJ8ZO,0,-1,Black,40,Female,Democrat
N8mBJ8ZO,112,1,Black,40,Female,Democrat
N8mBJ8ZO,57,1,Black,40,Female,Democrat
N8mBJ8ZO,40,1,Black,40,Female,Democrat
N8mBJ8ZO,76,1,Black,40,Female,Democrat
N8mBJ8ZO,118,1,Black,40,Female,Democrat
N8mBJ8ZO,104,1,Black,40,Female,Democrat
N8mBJ8ZO,34,1,Black,40,Female,Democrat
N8mBJ8ZO,35,1,Black,40,Female,Democrat
N8mBJ8ZO,72,-1,Black,40,Female,Democrat
N8mBJ8ZO,27,-1,Black,40,Female,Democrat
N8mBJ8ZO,62,-1,Black,40,Female,Democrat
oOXCOnzT,13,-1,Asian,23,Female,Democrat
oOXCOnzT,0,-1,Asian,23,Female,Democrat
oOXCOnzT,6,-1,Asian,23,Female,Democrat
oOXCOnzT,16,-1,Asian,23,Female,Democrat
oOXCOnzT,118,1,Asian,23,Female,Democrat
oOXCOnzT,105,1,Asian,23,Female,Democrat
oOXCOnzT,21,1,Asian,23,Female,Democrat
oOXCOnzT,25,1,Asian,23,Female,Democrat
oOXCOnzT,88,1,Asian,23,Female,Democrat
oOXCOnzT,36,1,Asian,23,Female,Democrat
oOXCOnzT,38,1,Asian,23,Female,Democrat
oOXCOnzT,45,1,Asian,23,Female,Democrat
oOXCOnzT,104,1,Asian,23,Female,Democrat
oOXCOnzT,53,1,Asian,23,Female,Democrat
oOXCOnzT,85,-1,Asian,23,Female,Democrat
oOXCOnzT,115,1,Asian,23,Female,Democrat
oOXCOnzT,97,1,Asian,23,Female,Democrat
oOXCOnzT,69,-1,Asian,23,Female,Democrat
oOXCOnzT,70,-1,Asian,23,Female,Democrat
oOXCOnzT,99,1,Asian,23,Female,Democrat
oOXCOnzT,64,-1,Asian,23,Female,Democrat
oOXCOnzT,74,-1,Asian,23,Female,Democrat
oOXCOnzT,43,1,Asian,23,Female,Democrat
oOXCOnzT,54,1,Asian,23,Female,Democrat
ptOQbcQB,11,-1,White,54,Female,Independent
ptOQbcQB,30,1,White,54,Female,Independent
ptOQbcQB,23,1,White,54,Female,Independent
ptOQbcQB,22,-1,White,54,Female,Independent
ptOQbcQB,8,-1,White,54,Female,Independent
ptOQbcQB,5,-1,White,54,Female,Independent
ptOQbcQB,15,-1,White,54,Female,Independent
ptOQbcQB,38,1,White,54,Female,Independent
ptOQbcQB,43,1,White,54,Female,Independent
ptOQbcQB,49,1,White,54,Female,Independent
ptOQbcQB,55,1,White,54,Female,Independent
ptOQbcQB,58,1,White,54,Female,Independent
ptOQbcQB,70,1,White,54,Female,Independent
ptOQbcQB,68,-1,White,54,Female,Independent
ptOQbcQB,73,-1,White,54,Female,Independent
ptOQbcQB,66,-1,White,54,Female,Independent
ptOQbcQB,85,-1,White,54,Female,Independent
ptOQbcQB,83,-1,White,54,Female,Independent
ptOQbcQB,94,1,White,54,Female,Independent
ptOQbcQB,93,-1,White,54,Female,Independent
ptOQbcQB,119,1,White,54,Female,Independent
ptOQbcQB,109,-1,White,54,Female,Independent
ptOQbcQB,110,-1,White,54,Female,Independent
ptOQbcQB,108,1,White,54,Female,Independent
190PSc9p,107,1,Black,65,Female,Democrat
190PSc9p,14,-1,Black,65,Female,Democrat
190PSc9p,26,-1,Black,65,Female,Democrat
190PSc9p,54,1,Black,65,Female,Democrat
190PSc9p,81,1,Black,65,Female,Democrat
190PSc9p,53,1,Black,65,Female,Democrat
190PSc9p,46,1,Black,65,Female,Democrat
190PSc9p,76,-1,Black,65,Female,Democrat
190PSc9p,8,-1,Black,65,Female,Democrat
190PSc9p,1,-1,Black,65,Female,Democrat
190PSc9p,37,1,Black,65,Female,Democrat
190PSc9p,114,1,Black,65,Female,Democrat
190PSc9p,87,-1,Black,65,Female,Democrat
190PSc9p,65,-1,Black,65,Female,Democrat
190PSc9p,42,1,Black,65,Female,Democrat
190PSc9p,66,-1,Black,65,Female,Democrat
190PSc9p,98,-1,Black,65,Female,Democrat
190PSc9p,39,-1,Black,65,Female,Democrat
190PSc9p,93,-1,Black,65,Female,Democrat
190PSc9p,70,-1,Black,65,Female,Democrat
190PSc9p,116,1,Black,65,Female,Democrat
190PSc9p,18,-1,Black,65,Female,Democrat
190PSc9p,23,-1,Black,65,Female,Democrat
190PSc9p,109,1,Black,65,Female,Democrat
izCwDWyn,3,-1,White,48,Female,Independent
izCwDWyn,21,1,White,48,Female,Independent
izCwDWyn,115,1,White,48,Female,Independent
izCwDWyn,45,1,White,48,Female,Independent
izCwDWyn,35,1,White,48,Female,Independent
izCwDWyn,10,-1,White,48,Female,Independent
izCwDWyn,91,-1,White,48,Female,Independent
izCwDWyn,51,1,White,48,Female,Independent
izCwDWyn,71,-1,White,48,Female,Independent
izCwDWyn,81,-1,White,48,Female,Independent
izCwDWyn,27,-1,White,48,Female,Independent
izCwDWyn,64,-1,White,48,Female,Independent
izCwDWyn,19,1,White,48,Female,Independent
izCwDWyn,105,1,White,48,Female,Independent
izCwDWyn,112,1,White,48,Female,Independent
izCwDWyn,80,1,White,48,Female,Independent
izCwDWyn,4,-1,White,48,Female,Independent
izCwDWyn,73,-1,White,48,Female,Independent
izCwDWyn,61,-1,White,48,Female,Independent
izCwDWyn,92,1,White,48,Female,Independent
izCwDWyn,30,-1,White,48,Female,Independent
izCwDWyn,55,1,White,48,Female,Independent
izCwDWyn,41,1,White,48,Female,Independent
izCwDWyn,103,-1,White,48,Female,Independent
thfNN01w,7,-1,Hispanic,28,Female,Independent
thfNN01w,20,-1,Hispanic,28,Female,Independent
thfNN01w,23,-1,Hispanic,28,Female,Independent
thfNN01w,93,-1,Hispanic,28,Female,Independent
thfNN01w,111,1,Hispanic,28,Female,Independent
thfNN01w,100,1,Hispanic,28,Female,Independent
thfNN01w,42,1,Hispanic,28,Female,Independent
thfNN01w,39,1,Hispanic,28,Female,Independent
thfNN01w,115,1,Hispanic,28,Female,Independent
thfNN01w,58,1,Hispanic,28,Female,Independent
thfNN01w,106,1,Hispanic,28,Female,Independent
thfNN01w,45,1,Hispanic,28,Female,Independent
thfNN01w,74,-1,Hispanic,28,Female,Independent
thfNN01w,10,-1,Hispanic,28,Female,Independent
thfNN01w,51,1,Hispanic,28,Female,Independent
thfNN01w,90,-1,Hispanic,28,Female,Independent
thfNN01w,88,-1,Hispanic,28,Female,Independent
thfNN01w,32,1,Hispanic,28,Female,Independent
thfNN01w,66,-1,Hispanic,28,Female,Independent
thfNN01w,81,-1,Hispanic,28,Female,Independent
thfNN01w,0,-1,Hispanic,28,Female,Independent
thfNN01w,11,1,Hispanic,28,Female,Independent
thfNN01w,71,-1,Hispanic,28,Female,Independent
thfNN01w,65,-1,Hispanic,28,Female,Independent
AAfIhMWE,15,-1,White,53,Female,Democrat
AAfIhMWE,0,-1,White,53,Female,Democrat
AAfIhMWE,116,1,White,53,Female,Democrat
AAfIhMWE,103,-1,White,53,Female,Democrat
AAfIhMWE,24,1,White,53,Female,Democrat
AAfIhMWE,10,-1,White,53,Female,Democrat
AAfIhMWE,93,1,White,53,Female,Democrat
AAfIhMWE,70,1,White,53,Female,Democrat
AAfIhMWE,37,1,White,53,Female,Democrat
AAfIhMWE,33,1,White,53,Female,Democrat
AAfIhMWE,83,1,White,53,Female,Democrat
AAfIhMWE,25,1,White,53,Female,Democrat
AAfIhMWE,112,1,White,53,Female,Democrat
AAfIhMWE,92,1,White,53,Female,Democrat
AAfIhMWE,6,-1,White,53,Female,Democrat
AAfIhMWE,56,1,White,53,Female,Democrat
AAfIhMWE,59,1,White,53,Female,Democrat
AAfIhMWE,44,1,White,53,Female,Democrat
AAfIhMWE,49,1,White,53,Female,Democrat
AAfIhMWE,68,-1,White,53,Female,Democrat
AAfIhMWE,69,-1,White,53,Female,Democrat
AAfIhMWE,85,-1,White,53,Female,Democrat
AAfIhMWE,75,1,White,53,Female,Democrat
AAfIhMWE,102,1,White,53,Female,Democrat
jzroKh12,66,1,White,63,Female,Independent
jzroKh12,31,1,White,63,Female,Independent
