workerId,comment,answer_f,answer_m,race,age,gender,political
qRx0Nmc3,111,1,,Asian,30,Male,Republican
qRx0Nmc3,89,0.55,,Asian,30,Male,Republican
qRx0Nmc3,53,1,,Asian,30,Male,Republican
qRx0Nmc3,48,1,,Asian,30,Male,Republican
qRx0Nmc3,98,0,,Asian,30,Male,Republican
qRx0Nmc3,82,0.1,,Asian,30,Male,Republican
qRx0Nmc3,110,0.45,,Asian,30,Male,Republican
qRx0Nmc3,115,1,,Asian,30,Male,Republican
qRx0Nmc3,33,0.95,,Asian,30,Male,Republican
qRx0Nmc3,22,0.15,,Asian,30,Male,Republican
qRx0Nmc3,50,1,,Asian,30,Male,Republican
qRx0Nmc3,102,0.95,,Asian,30,Male,Republican
qRx0Nmc3,7,0,,Asian,30,Male,Republican
qRx0Nmc3,23,0.85,,Asian,30,Male,Republican
qRx0Nmc3,99,0.85,,Asian,30,Male,Republican
qRx0Nmc3,78,0.55,,Asian,30,Male,Republican
qRx0Nmc3,37,1,,Asian,30,Male,Republican
FHUpBqxP,26,0.98,,Asian,32,Male,Democrat
FHUpBqxP,99,0.58,,Asian,32,Male,Democrat
FHUpBqxP,64,0.17,,Asian,32,Male,Democrat
FHUpBqxP,52,1,,Asian,32,Male,Democrat
FHUpBqxP,32,0.88,,Asian,32,Male,Democrat
FHUpBqxP,69,0.57,,Asian,32,Male,Democrat
FHUpBqxP,29,0.88,,Asian,32,Male,Democrat
FHUpBqxP,47,1,,Asian,32,Male,Democrat
FHUpBqxP,23,0.98,,Asian,32,Male,Democrat
FHUpBqxP,42,1,,Asian,32,Male,Democrat
FHUpBqxP,55,0.48,,Asian,32,Male,Democrat
FHUpBqxP,17,0.99,,Asian,32,Male,Democrat
FHUpBqxP,5,0.59,,Asian,32,Male,Democrat
FHUpBqxP,44,0.89,,Asian,32,Male,Democrat
FHUpBqxP,112,0.88,,Asian,32,Male,Democrat
FHUpBqxP,66,0.89,,Asian,32,Male,Democrat
FHUpBqxP,101,1,,Asian,32,Male,Democrat
FHUpBqxP,54,0.87,,Asian,32,Male,Democrat
FHUpBqxP,81,0.76,,Asian,32,Male,Democrat
FHUpBqxP,83,0.88,,Asian,32,Male,Democrat
FHUpBqxP,20,0.47,,Asian,32,Male,Democrat
FHUpBqxP,12,0.88,,Asian,32,Male,Democrat
FHUpBqxP,30,0.88,,Asian,32,Male,Democrat
FHUpBqxP,60,0.58,,Asian,32,Male,Democrat
zLOzyfS8,15,0.04,,White,41,Female,Independent
zLOzyfS8,76,0.68,,White,41,Female,Independent
zLOzyfS8,70,0.04,,White,41,Female,Independent
zLOzyfS8,12,0,,White,41,Female,Independent
zLOzyfS8,57,1,,White,41,Female,Independent
zLOzyfS8,41,0.9,,White,41,Female,Independent
zLOzyfS8,82,0.22,,White,41,Female,Independent
zLOzyfS8,91,0.9,,White,41,Female,Independent
zLOzyfS8,30,0.77,,White,41,Female,Independent
zLOzyfS8,116,1,,White,41,Female,Independent
zLOzyfS8,110,0.93,,White,41,Female,Independent
zLOzyfS8,19,0.2,,White,41,Female,Independent
zLOzyfS8,113,0.97,,White,41,Female,Independent
zLOzyfS8,92,0.13,,White,41,Female,Independent
zLOzyfS8,104,0.63,,White,41,Female,Independent
zLOzyfS8,86,0.24,,White,41,Female,Independent
zLOzyfS8,95,0.08,,White,41,Female,Independent
zLOzyfS8,84,0.16,,White,41,Female,Independent
zLOzyfS8,108,0.8,,White,41,Female,Independent
zLOzyfS8,7,0,,White,41,Female,Independent
zLOzyfS8,5,0,,White,41,Female,Independent
zLOzyfS8,23,0.77,,White,41,Female,Independent
zLOzyfS8,64,0,,White,41,Female,Independent
zLOzyfS8,40,1,,White,41,Female,Independent
A2lsivqb,5,0,,White,76,Female,Democrat
A2lsivqb,38,0.55,,White,76,Female,Democrat
A2lsivqb,93,0.34,,White,76,Female,Democrat
A2lsivqb,76,0.17,,White,76,Female,Democrat
A2lsivqb,72,0.17,,White,76,Female,Democrat
A2lsivqb,88,0.06,,White,76,Female,Democrat
A2lsivqb,87,0.37,,White,76,Female,Democrat
A2lsivqb,91,0.47,,White,76,Female,Democrat
A2lsivqb,10,0.36,,White,76,Female,Democrat
A2lsivqb,90,0.67,,White,76,Female,Democrat
A2lsivqb,67,0.06,,White,76,Female,Democrat
A2lsivqb,39,0.46,,White,76,Female,Democrat
A2lsivqb,117,0.76,,White,76,Female,Democrat
A2lsivqb,66,0,,White,76,Female,Democrat
A2lsivqb,60,0,,White,76,Female,Democrat
A2lsivqb,14,0.33,,White,76,Female,Democrat
A2lsivqb,82,0.07,,White,76,Female,Democrat
A2lsivqb,37,0.47,,White,76,Female,Democrat
A2lsivqb,56,0.88,,White,76,Female,Democrat
A2lsivqb,49,0.78,,White,76,Female,Democrat
A2lsivqb,35,0.38,,White,76,Female,Democrat
A2lsivqb,48,0.86,,White,76,Female,Democrat
A2lsivqb,40,0.68,,White,76,Female,Democrat
A2lsivqb,92,0.07,,White,76,Female,Democrat
DgpSJIRm,49,0.84,,White,35,Male,Democrat
DgpSJIRm,97,0.92,,White,35,Male,Democrat
DgpSJIRm,89,0.11,,White,35,Male,Democrat
DgpSJIRm,80,0.78,,White,35,Male,Democrat
DgpSJIRm,96,0.17,,White,35,Male,Democrat
DgpSJIRm,101,0.33,,White,35,Male,Democrat
DgpSJIRm,100,0.06,,White,35,Male,Democrat
DgpSJIRm,28,0.93,,White,35,Male,Democrat
DgpSJIRm,84,0.5,,White,35,Male,Democrat
DgpSJIRm,95,0.66,,White,35,Male,Democrat
DgpSJIRm,58,0.98,,White,35,Male,Democrat
DgpSJIRm,69,0.06,,White,35,Male,Democrat
DgpSJIRm,108,0.57,,White,35,Male,Democrat
DgpSJIRm,46,0.99,,White,35,Male,Democrat
DgpSJIRm,36,0.47,,White,35,Male,Democrat
DgpSJIRm,109,0.28,,White,35,Male,Democrat
DgpSJIRm,60,0,,White,35,Male,Democrat
DgpSJIRm,113,0.47,,White,35,Male,Democrat
DgpSJIRm,55,0.9,,White,35,Male,Democrat
DgpSJIRm,33,0.93,,White,35,Male,Democrat
DgpSJIRm,76,0.16,,White,35,Male,Democrat
DgpSJIRm,62,0,,White,35,Male,Democrat
DgpSJIRm,19,0.48,,White,35,Male,Democrat
DgpSJIRm,40,0.99,,White,35,Male,Democrat
RlgXBDSp,71,0,,Black,55,Male,Independent
RlgXBDSp,86,0.42,,Black,55,Male,Independent
RlgXBDSp,13,0,,Black,55,Male,Independent
RlgXBDSp,30,1,,Black,55,Male,Independent
RlgXBDSp,20,0.05,,Black,55,Male,Independent
RlgXBDSp,0,0,,Black,55,Male,Independent
RlgXBDSp,52,0.8,,Black,55,Male,Independent
RlgXBDSp,104,0.2,,Black,55,Male,Independent
RlgXBDSp,88,0.31,,Black,55,Male,Independent
RlgXBDSp,12,0,,Black,55,Male,Independent
RlgXBDSp,32,0,,Black,55,Male,Independent
RlgXBDSp,18,0,,Black,55,Male,Independent
RlgXBDSp,110,0.75,,Black,55,Male,Independent
RlgXBDSp,22,0.08,,Black,55,Male,Independent
RlgXBDSp,4,0,,Black,55,Male,Independent
RlgXBDSp,15,0,,Black,55,Male,Independent
RlgXBDSp,26,0,,Black,55,Male,Independent
RlgXBDSp,103,1,,Black,55,Male,Independent
RlgXBDSp,90,0.53,,Black,55,Male,Independent
RlgXBDSp,118,0.5,,Black,55,Male,Independent
RlgXBDSp,21,0.05,,Black,55,Male,Independent
RlgXBDSp,95,0.05,,Black,55,Male,Independent
RlgXBDSp,106,0.25,,Black,55,Male,Independent
RlgXBDSp,70,0.15,,Black,55,Male,Independent
5FHc3Xxl,112,0,,White,30,Female,Independent
5FHc3Xxl,20,0.04,,White,30,Female,Independent
5FHc3Xxl,54,0.99,,White,30,Female,Independent
5FHc3Xxl,95,0.86,,White,30,Female,Independent
5FHc3Xxl,105,0.17,,White,30,Female,Independent
5FHc3Xxl,1,0,,White,30,Female,Independent
5FHc3Xxl,56,0.74,,White,30,Female,Independent
5FHc3Xxl,78,0.97,,White,30,Female,Independent
5FHc3Xxl,101,0.98,,White,30,Female,Independent
5FHc3Xxl,0,0,,White,30,Female,Independent
5FHc3Xxl,30,0.63,,White,30,Female,Independent
5FHc3Xxl,53,1,,White,30,Female,Independent
5FHc3Xxl,57,0.98,,White,30,Female,Independent
5FHc3Xxl,52,1,,White,30,Female,Independent
5FHc3Xxl,75,0.01,,White,30,Female,Independent
5FHc3Xxl,13,0.06,,White,30,Female,Independent
5FHc3Xxl,40,1,,White,30,Female,Independent
5FHc3Xxl,84,0,,White,30,Female,Independent
5FHc3Xxl,15,0.34,,White,30,Female,Independent
5FHc3Xxl,25,0.88,,White,30,Female,Independent
5FHc3Xxl,102,0.79,,White,30,Female,Independent
5FHc3Xxl,72,0,,White,30,Female,Independent
5FHc3Xxl,111,0.04,,White,30,Female,Independent
5FHc3Xxl,88,0.66,,White,30,Female,Independent
Up9dJO3L,48,0.95,,White,25,Female,Democrat
Up9dJO3L,3,0.05,,White,25,Female,Democrat
Up9dJO3L,61,0,,White,25,Female,Democrat
Up9dJO3L,55,0.91,,White,25,Female,Democrat
Up9dJO3L,2,0,,White,25,Female,Democrat
Up9dJO3L,58,0.88,,White,25,Female,Democrat
Up9dJO3L,59,0.77,,White,25,Female,Democrat
Up9dJO3L,85,0.37,,White,25,Female,Democrat
Up9dJO3L,43,0.88,,White,25,Female,Democrat
Up9dJO3L,67,0,,White,25,Female,Democrat
Up9dJO3L,42,0.76,,White,25,Female,Democrat
Up9dJO3L,96,0.3,,White,25,Female,Democrat
Up9dJO3L,44,0.85,,White,25,Female,Democrat
Up9dJO3L,4,0.11,,White,25,Female,Democrat
Up9dJO3L,9,0,,White,25,Female,Democrat
Up9dJO3L,45,0.53,,White,25,Female,Democrat
Up9dJO3L,33,0.78,,White,25,Female,Democrat
Up9dJO3L,6,0,,White,25,Female,Democrat
Up9dJO3L,27,0.26,,White,25,Female,Democrat
Up9dJO3L,10,0,,White,25,Female,Democrat
Up9dJO3L,56,0.86,,White,25,Female,Democrat
Up9dJO3L,100,0.77,,White,25,Female,Democrat
Up9dJO3L,65,0.05,,White,25,Female,Democrat
Up9dJO3L,28,0.66,,White,25,Female,Democrat
yaaOmKeI,108,0.89,,White,66,Female,Independent
yaaOmKeI,10,0,,White,66,Female,Independent
yaaOmKeI,45,1,,White,66,Female,Independent
yaaOmKeI,113,1,,White,66,Female,Independent
yaaOmKeI,16,0,,White,66,Female,Independent
yaaOmKeI,28,1,,White,66,Female,Independent
yaaOmKeI,54,1,,White,66,Female,Independent
yaaOmKeI,13,0.05,,White,66,Female,Independent
yaaOmKeI,12,0,,White,66,Female,Independent
yaaOmKeI,64,0,,White,66,Female,Independent
yaaOmKeI,4,0,,White,66,Female,Independent
yaaOmKeI,24,1,,White,66,Female,Independent
yaaOmKeI,99,1,,White,66,Female,Independent
yaaOmKeI,29,0.15,,White,66,Female,Independent
yaaOmKeI,40,1,,White,66,Female,Independent
yaaOmKeI,22,0.47,,White,66,Female,Independent
yaaOmKeI,18,0.05,,White,66,Female,Independent
yaaOmKeI,26,0.15,,White,66,Female,Independent
yaaOmKeI,119,1,,White,66,Female,Independent
yaaOmKeI,118,0.55,,White,66,Female,Independent
yaaOmKeI,93,0.9,,White,66,Female,Independent
yaaOmKeI,72,0,,White,66,Female,Independent
yaaOmKeI,89,0.99,,White,66,Female,Independent
yaaOmKeI,71,0,,White,66,Female,Independent
9gLjxmga,39,0.95,,Black,22,Male,Independent
9gLjxmga,24,0.68,,Black,22,Male,Independent
9gLjxmga,21,0.1,,Black,22,Male,Independent
9gLjxmga,63,0.29,,Black,22,Male,Independent
9gLjxmga,105,0.95,,Black,22,Male,Independent
9gLjxmga,52,0.15,,Black,22,Male,Independent
9gLjxmga,11,0,,Black,22,Male,Independent
9gLjxmga,72,0,,Black,22,Male,Independent
9gLjxmga,19,0.57,,Black,22,Male,Independent
9gLjxmga,65,0.02,,Black,22,Male,Independent
9gLjxmga,112,0.02,,Black,22,Male,Independent
9gLjxmga,25,0.55,,Black,22,Male,Independent
9gLjxmga,79,0,,Black,22,Male,Independent
9gLjxmga,107,0.05,,Black,22,Male,Independent
9gLjxmga,3,0,,Black,22,Male,Independent
9gLjxmga,23,0.45,,Black,22,Male,Independent
9gLjxmga,75,0.45,,Black,22,Male,Independent
9gLjxmga,41,0,,Black,22,Male,Independent
9gLjxmga,58,1,,Black,22,Male,Independent
9gLjxmga,70,0.02,,Black,22,Male,Independent
9gLjxmga,118,0.03,,Black,22,Male,Independent
9gLjxmga,94,0,,Black,22,Male,Independent
9gLjxmga,111,0.05,,Black,22,Male,Independent
9gLjxmga,10,0,,Black,22,Male,Independent
P0jOb0rP,1,0,,White,62,Female,Democrat
P0jOb0rP,66,0,,White,62,Female,Democrat
P0jOb0rP,62,0.05,,White,62,Female,Democrat
P0jOb0rP,33,0.9,,White,62,Female,Democrat
P0jOb0rP,22,0.5,,White,62,Female,Democrat
P0jOb0rP,26,0.3,,White,62,Female,Democrat
P0jOb0rP,89,0.1,,White,62,Female,Democrat
P0jOb0rP,88,0.85,,White,62,Female,Democrat
P0jOb0rP,32,0.05,,White,62,Female,Democrat
P0jOb0rP,87,0.9,,White,62,Female,Democrat
P0jOb0rP,118,0.9,,White,62,Female,Democrat
P0jOb0rP,38,0.1,,White,62,Female,Democrat
P0jOb0rP,31,1,,White,62,Female,Democrat
P0jOb0rP,44,0.9,,White,62,Female,Democrat
P0jOb0rP,50,1,,White,62,Female,Democrat
P0jOb0rP,58,1,,White,62,Female,Democrat
P0jOb0rP,81,0.1,,White,62,Female,Democrat
P0jOb0rP,115,0.95,,White,62,Female,Democrat
P0jOb0rP,4,0,,White,62,Female,Democrat
P0jOb0rP,103,0.59,,White,62,Female,Democrat
P0jOb0rP,75,0.8,,White,62,Female,Democrat
P0jOb0rP,40,0.95,,White,62,Female,Democrat
P0jOb0rP,116,1,,White,62,Female,Democrat
P0jOb0rP,7,0,,White,62,Female,Democrat
wLbV8tdP,41,0.88,,Black,54,Male,Democrat
wLbV8tdP,26,0.06,,Black,54,Male,Democrat
wLbV8tdP,32,0.59,,Black,54,Male,Democrat
wLbV8tdP,24,0.97,,Black,54,Male,Democrat
wLbV8tdP,3,0.03,,Black,54,Male,Democrat
wLbV8tdP,67,0.05,,Black,54,Male,Democrat
wLbV8tdP,98,0.02,,Black,54,Male,Democrat
wLbV8tdP,13,0.19,,Black,54,Male,Democrat
wLbV8tdP,30,0.59,,Black,54,Male,Democrat
wLbV8tdP,109,0.35,,Black,54,Male,Democrat
wLbV8tdP,65,0.02,,Black,54,Male,Democrat
wLbV8tdP,21,0.36,,Black,54,Male,Democrat
wLbV8tdP,18,0.13,,Black,54,Male,Democrat
wLbV8tdP,11,0.72,,Black,54,Male,Democrat
wLbV8tdP,27,0,,Black,54,Male,Democrat
wLbV8tdP,80,0.56,,Black,54,Male,Democrat
wLbV8tdP,57,0.68,,Black,54,Male,Democrat
wLbV8tdP,73,0.01,,Black,54,Male,Democrat
wLbV8tdP,88,0.26,,Black,54,Male,Democrat
wLbV8tdP,107,0.56,,Black,54,Male,Democrat
wLbV8tdP,47,0.98,,Black,54,Male,Democrat
wLbV8tdP,20,0.48,,Black,54,Male,Democrat
wLbV8tdP,45,0.43,,Black,54,Male,Democrat
wLbV8tdP,62,0,,Black,54,Male,Democrat
QcNt9Hai,111,0.25,,Hispanic,21,Female,Independent
QcNt9Hai,91,0.25,,Hispanic,21,Female,Independent
QcNt9Hai,69,0.15,,Hispanic,21,Female,Independent
QcNt9Hai,59,1,,Hispanic,21,Female,Independent
QcNt9Hai,1,0.05,,Hispanic,21,Female,Independent
QcNt9Hai,113,0.62,,Hispanic,21,Female,Independent
QcNt9Hai,118,0.95,,Hispanic,21,Female,Independent
QcNt9Hai,44,0.25,,Hispanic,21,Female,Independent
QcNt9Hai,12,0,,Hispanic,21,Female,Independent
QcNt9Hai,64,0,,Hispanic,21,Female,Independent
QcNt9Hai,110,0.15,,Hispanic,21,Female,Independent
QcNt9Hai,27,0.25,,Hispanic,21,Female,Independent
QcNt9Hai,32,0.75,,Hispanic,21,Female,Independent
QcNt9Hai,104,0.45,,Hispanic,21,Female,Independent
QcNt9Hai,11,0.6,,Hispanic,21,Female,Independent
QcNt9Hai,83,0.35,,Hispanic,21,Female,Independent
QcNt9Hai,18,0.45,,Hispanic,21,Female,Independent
QcNt9Hai,102,0.45,,Hispanic,21,Female,Independent
QcNt9Hai,13,0.15,,Hispanic,21,Female,Independent
QcNt9Hai,106,0.44,,Hispanic,21,Female,Independent
QcNt9Hai,90,0.05,,Hispanic,21,Female,Independent
QcNt9Hai,20,0,,Hispanic,21,Female,Independent
QcNt9Hai,78,0.25,,Hispanic,21,Female,Independent
QcNt9Hai,25,0.45,,Hispanic,21,Female,Independent
ejGnrESx,17,0,,White,29,Male,Democrat
ejGnrESx,28,0.25,,White,29,Male,Democrat
ejGnrESx,117,0.91,,White,29,Male,Democrat
ejGnrESx,6,0,,White,29,Male,Democrat
ejGnrESx,56,0.8,,White,29,Male,Democrat
ejGnrESx,106,0.15,,White,29,Male,Democrat
ejGnrESx,32,0.1,,White,29,Male,Democrat
ejGnrESx,11,0.77,,White,29,Male,Democrat
ejGnrESx,79,0,,White,29,Male,Democrat
ejGnrESx,95,0,,White,29,Male,Democrat
ejGnrESx,38,0.88,,White,29,Male,Democrat
ejGnrESx,72,0,,White,29,Male,Democrat
ejGnrESx,65,0,,White,29,Male,Democrat
ejGnrESx,62,0,,White,29,Male,Democrat
ejGnrESx,81,0.05,,White,29,Male,Democrat
ejGnrESx,52,0.98,,White,29,Male,Democrat
ejGnrESx,105,0.15,,White,29,Male,Democrat
ejGnrESx,101,0.65,,White,29,Male,Democrat
ejGnrESx,57,0.95,,White,29,Male,Democrat
ejGnrESx,77,0.18,,White,29,Male,Democrat
ejGnrESx,82,0,,White,29,Male,Democrat
ejGnrESx,97,0.6,,White,29,Male,Democrat
ejGnrESx,22,0.07,,White,29,Male,Democrat
ejGnrESx,61,0,,White,29,Male,Democrat
sCcF6lEz,41,0.65,,Hispanic,43,Male,Republican
sCcF6lEz,30,0.65,,Hispanic,43,Male,Republican
sCcF6lEz,58,0.85,,Hispanic,43,Male,Republican
sCcF6lEz,3,0,,Hispanic,43,Male,Republican
sCcF6lEz,47,0.95,,Hispanic,43,Male,Republican
sCcF6lEz,13,0.25,,Hispanic,43,Male,Republican
sCcF6lEz,36,0.85,,Hispanic,43,Male,Republican
sCcF6lEz,31,0.95,,Hispanic,43,Male,Republican
sCcF6lEz,15,0,,Hispanic,43,Male,Republican
sCcF6lEz,102,0.55,,Hispanic,43,Male,Republican
sCcF6lEz,42,0.85,,Hispanic,43,Male,Republican
sCcF6lEz,6,0,,Hispanic,43,Male,Republican
sCcF6lEz,86,0.15,,Hispanic,43,Male,Republican
sCcF6lEz,59,0.85,,Hispanic,43,Male,Republican
sCcF6lEz,94,0.15,,Hispanic,43,Male,Republican
sCcF6lEz,54,0.85,,Hispanic,43,Male,Republican
sCcF6lEz,92,0.35,,Hispanic,43,Male,Republican
sCcF6lEz,11,0.25,,Hispanic,43,Male,Republican
sCcF6lEz,23,0.27,,Hispanic,43,Male,Republican
sCcF6lEz,115,0.75,,Hispanic,43,Male,Republican
sCcF6lEz,90,0.35,,Hispanic,43,Male,Republican
sCcF6lEz,10,0.05,,Hispanic,43,Male,Republican
sCcF6lEz,43,0.85,,Hispanic,43,Male,Republican
sCcF6lEz,7,0,,Hispanic,43,Male,Republican
oGvXU2bC,68,0.68,,Asian,29,Male,Democrat
oGvXU2bC,93,0.2,,Asian,29,Male,Democrat
oGvXU2bC,83,0.6,,Asian,29,Male,Democrat
oGvXU2bC,19,0.5,,Asian,29,Male,Democrat
oGvXU2bC,80,0.39,,Asian,29,Male,Democrat
oGvXU2bC,44,0.87,,Asian,29,Male,Democrat
oGvXU2bC,81,0.6,,Asian,29,Male,Democrat
oGvXU2bC,94,0.5,,Asian,29,Male,Democrat
oGvXU2bC,101,0.76,,Asian,29,Male,Democrat
oGvXU2bC,40,1,,Asian,29,Male,Democrat
oGvXU2bC,1,0,,Asian,29,Male,Democrat
oGvXU2bC,99,0.68,,Asian,29,Male,Democrat
oGvXU2bC,88,0.56,,Asian,29,Male,Democrat
oGvXU2bC,111,0.75,,Asian,29,Male,Democrat
oGvXU2bC,66,0.2,,Asian,29,Male,Democrat
oGvXU2bC,84,0.8,,Asian,29,Male,Democrat
oGvXU2bC,115,0.66,,Asian,29,Male,Democrat
oGvXU2bC,114,0.9,,Asian,29,Male,Democrat
oGvXU2bC,118,0.76,,Asian,29,Male,Democrat
oGvXU2bC,9,0,,Asian,29,Male,Democrat
oGvXU2bC,70,0.17,,Asian,29,Male,Democrat
oGvXU2bC,45,0.9,,Asian,29,Male,Democrat
oGvXU2bC,82,0.3,,Asian,29,Male,Democrat
oGvXU2bC,50,0.8,,Asian,29,Male,Democrat
BMp9Aq5M,61,0.05,,White,51,Female,Independent
BMp9Aq5M,105,0.48,,White,51,Female,Independent
BMp9Aq5M,29,0.25,,White,51,Female,Independent
BMp9Aq5M,103,0.35,,White,51,Female,Independent
BMp9Aq5M,74,0.2,,White,51,Female,Independent
BMp9Aq5M,116,0.92,,White,51,Female,Independent
BMp9Aq5M,26,0.65,,White,51,Female,Independent
BMp9Aq5M,5,0,,White,51,Female,Independent
BMp9Aq5M,106,0.75,,White,51,Female,Independent
BMp9Aq5M,87,0.75,,White,51,Female,Independent
BMp9Aq5M,38,0.85,,White,51,Female,Independent
BMp9Aq5M,107,0.65,,White,51,Female,Independent
BMp9Aq5M,67,0.15,,White,51,Female,Independent
BMp9Aq5M,2,0.03,,White,51,Female,Independent
BMp9Aq5M,77,0.35,,White,51,Female,Independent
BMp9Aq5M,19,0.45,,White,51,Female,Independent
BMp9Aq5M,48,0.78,,White,51,Female,Independent
BMp9Aq5M,1,0.03,,White,51,Female,Independent
BMp9Aq5M,31,0.55,,White,51,Female,Independent
BMp9Aq5M,113,0.55,,White,51,Female,Independent
BMp9Aq5M,99,0.55,,White,51,Female,Independent
BMp9Aq5M,65,0.05,,White,51,Female,Independent
BMp9Aq5M,100,0.75,,White,51,Female,Independent
BMp9Aq5M,84,0.15,,White,51,Female,Independent
ku5EBT9g,56,0.85,,Black,51,Female,Democrat
ku5EBT9g,99,0.05,,Black,51,Female,Democrat
ku5EBT9g,35,0.85,,Black,51,Female,Democrat
ku5EBT9g,118,0.25,,Black,51,Female,Democrat
ku5EBT9g,31,0.95,,Black,51,Female,Democrat
ku5EBT9g,47,1,,Black,51,Female,Democrat
ku5EBT9g,107,0.02,,Black,51,Female,Democrat
ku5EBT9g,91,0.05,,Black,51,Female,Democrat
ku5EBT9g,100,0.15,,Black,51,Female,Democrat
ku5EBT9g,85,0,,Black,51,Female,Democrat
ku5EBT9g,15,0.05,,Black,51,Female,Democrat
ku5EBT9g,10,0.67,,Black,51,Female,Democrat
ku5EBT9g,69,0.01,,Black,51,Female,Democrat
ku5EBT9g,83,0,,Black,51,Female,Democrat
ku5EBT9g,74,0,,Black,51,Female,Democrat
ku5EBT9g,80,0.25,,Black,51,Female,Democrat
ku5EBT9g,59,0.85,,Black,51,Female,Democrat
ku5EBT9g,21,0,,Black,51,Female,Democrat
ku5EBT9g,36,0.85,,Black,51,Female,Democrat
ku5EBT9g,57,0.35,,Black,51,Female,Democrat
ku5EBT9g,2,0,,Black,51,Female,Democrat
ku5EBT9g,87,0.01,,Black,51,Female,Democrat
ku5EBT9g,42,0.85,,Black,51,Female,Democrat
ku5EBT9g,54,0.21,,Black,51,Female,Democrat
0DE2p6z6,79,0.2,,Hispanic,26,Female,Democrat
0DE2p6z6,41,0.95,,Hispanic,26,Female,Democrat
0DE2p6z6,50,1,,Hispanic,26,Female,Democrat
0DE2p6z6,31,1,,Hispanic,26,Female,Democrat
0DE2p6z6,55,1,,Hispanic,26,Female,Democrat
0DE2p6z6,5,0,,Hispanic,26,Female,Democrat
0DE2p6z6,106,0.75,,Hispanic,26,Female,Democrat
0DE2p6z6,30,0.95,,Hispanic,26,Female,Democrat
0DE2p6z6,0,0,,Hispanic,26,Female,Democrat
0DE2p6z6,78,0.6,,Hispanic,26,Female,Democrat
0DE2p6z6,1,0,,Hispanic,26,Female,Democrat
0DE2p6z6,27,0.9,,Hispanic,26,Female,Democrat
0DE2p6z6,18,0.45,,Hispanic,26,Female,Democrat
0DE2p6z6,76,0.75,,Hispanic,26,Female,Democrat
0DE2p6z6,23,1,,Hispanic,26,Female,Democrat
0DE2p6z6,47,1,,Hispanic,26,Female,Democrat
0DE2p6z6,92,0.75,,Hispanic,26,Female,Democrat
0DE2p6z6,49,1,,Hispanic,26,Female,Democrat
0DE2p6z6,52,1,,Hispanic,26,Female,Democrat
0DE2p6z6,72,0.05,,Hispanic,26,Female,Democrat
0DE2p6z6,105,0.8,,Hispanic,26,Female,Democrat
0DE2p6z6,84,0.7,,Hispanic,26,Female,Democrat
0DE2p6z6,108,0.8,,Hispanic,26,Female,Democrat
0DE2p6z6,90,0.45,,Hispanic,26,Female,Democrat
75wY8pJS,96,0.55,,White,20,Female,Democrat
75wY8pJS,92,0.7,,White,20,Female,Democrat
75wY8pJS,39,0.81,,White,20,Female,Democrat
75wY8pJS,95,0.51,,White,20,Female,Democrat
75wY8pJS,1,0,,White,20,Female,Democrat
75wY8pJS,41,0.85,,White,20,Female,Democrat
75wY8pJS,104,0.6,,White,20,Female,Democrat
75wY8pJS,55,1,,White,20,Female,Democrat
75wY8pJS,44,0.9,,White,20,Female,Democrat
75wY8pJS,17,0.85,,White,20,Female,Democrat
75wY8pJS,90,0.51,,White,20,Female,Democrat
75wY8pJS,40,1,,White,20,Female,Democrat
75wY8pJS,101,0.81,,White,20,Female,Democrat
75wY8pJS,106,0.58,,White,20,Female,Democrat
75wY8pJS,102,0.65,,White,20,Female,Democrat
75wY8pJS,38,0.85,,White,20,Female,Democrat
75wY8pJS,30,0.85,,White,20,Female,Democrat
75wY8pJS,25,0.7,,White,20,Female,Democrat
75wY8pJS,75,0.65,,White,20,Female,Democrat
75wY8pJS,49,0.95,,White,20,Female,Democrat
75wY8pJS,113,0.85,,White,20,Female,Democrat
75wY8pJS,64,0,,White,20,Female,Democrat
75wY8pJS,72,0.35,,White,20,Female,Democrat
75wY8pJS,24,0.8,,White,20,Female,Democrat
v4i0iIdo,18,0.25,,Asian,32,Male,Democrat
v4i0iIdo,94,0.45,,Asian,32,Male,Democrat
v4i0iIdo,83,0.25,,Asian,32,Male,Democrat
v4i0iIdo,119,0.97,,Asian,32,Male,Democrat
v4i0iIdo,54,0.96,,Asian,32,Male,Democrat
v4i0iIdo,0,0.05,,Asian,32,Male,Democrat
v4i0iIdo,87,0.45,,Asian,32,Male,Democrat
v4i0iIdo,100,0.8,,Asian,32,Male,Democrat
v4i0iIdo,13,0.55,,Asian,32,Male,Democrat
v4i0iIdo,9,0.05,,Asian,32,Male,Democrat
v4i0iIdo,29,0.32,,Asian,32,Male,Democrat
v4i0iIdo,116,0.87,,Asian,32,Male,Democrat
v4i0iIdo,82,0.05,,Asian,32,Male,Democrat
v4i0iIdo,93,0.8,,Asian,32,Male,Democrat
v4i0iIdo,88,0.77,,Asian,32,Male,Democrat
v4i0iIdo,25,0.15,,Asian,32,Male,Democrat
v4i0iIdo,64,0.05,,Asian,32,Male,Democrat
v4i0iIdo,80,0.75,,Asian,32,Male,Democrat
v4i0iIdo,27,0.15,,Asian,32,Male,Democrat
v4i0iIdo,53,0.97,,Asian,32,Male,Democrat
v4i0iIdo,1,0.05,,Asian,32,Male,Democrat
v4i0iIdo,110,0.75,,Asian,32,Male,Democrat
v4i0iIdo,113,0.85,,Asian,32,Male,Democrat
